45.3300000000000	123.530000000000	552029.100000000	4177451.13200000	85.4400024414063
126.600000000000	1047.87000000000	552072	4176859.46800000	14.2700004577637
105.750000000000	1742	552059.520000000	4176443.48000000	14.5699996948242
467.400000000000	1030.27000000000	552275.752000000	4176868.70000000	11.1700000762939
276.930000000000	83.1300000000000	552165.428000000	4177458.22800000	52.6899986267090
177.816022000000	192.061663000000	552107.084000000	4177400.11600000	65.8300018310547
107.440000000000	380	552064.344000000	4177284.11600000	60.1800003051758
50	832.560000000000	552028.856000000	4177005.60000000	46.5699996948242
62.5000000000000	240.830000000000	552038.152000000	4177375.12400000	76.3499984741211
141.580000000000	106.080000000000	552085.776000000	4177455.06800000	73.1100006103516
